     Length of density array =  93
 Length of temperature array = 353
     ln D          ln T          ln Lambda
     g/cm3           K          erg/(cm3 s)
  -3.707162E+01  1.046032E+01 -1.711851E+01
  -3.707162E+01  1.048005E+01 -1.716545E+01
  -3.707162E+01  1.049979E+01 -1.721193E+01
  -3.707162E+01  1.051952E+01 -1.725796E+01
  -3.707162E+01  1.053926E+01 -1.730355E+01
  -3.707162E+01  1.055900E+01 -1.734869E+01
  -3.707162E+01  1.057873E+01 -1.739341E+01
  -3.707162E+01  1.059847E+01 -1.743770E+01
  -3.707162E+01  1.061821E+01 -1.748156E+01
  -3.707162E+01  1.063794E+01 -1.752501E+01
  -3.707162E+01  1.065768E+01 -1.756804E+01
  -3.707162E+01  1.067742E+01 -1.761066E+01
  -3.707162E+01  1.069715E+01 -1.765288E+01
  -3.707162E+01  1.071689E+01 -1.769469E+01
  -3.707162E+01  1.073663E+01 -1.773611E+01
  -3.707162E+01  1.075636E+01 -1.777713E+01
  -3.707162E+01  1.077610E+01 -1.781775E+01
  -3.707162E+01  1.079583E+01 -1.785799E+01
  -3.707162E+01  1.081557E+01 -1.789783E+01
  -3.707162E+01  1.083531E+01 -1.793729E+01
  -3.707162E+01  1.085504E+01 -1.797635E+01
  -3.707162E+01  1.087478E+01 -1.801503E+01
  -3.707162E+01  1.089452E+01 -1.805333E+01
  -3.707162E+01  1.091425E+01 -1.809124E+01
  -3.707162E+01  1.093399E+01 -1.812876E+01
  -3.707162E+01  1.095373E+01 -1.816591E+01
  -3.707162E+01  1.097346E+01 -1.820266E+01
  -3.707162E+01  1.099320E+01 -1.823903E+01
  -3.707162E+01  1.101294E+01 -1.827501E+01
  -3.707162E+01  1.103267E+01 -1.831060E+01
  -3.707162E+01  1.105241E+01 -1.834580E+01
  -3.707162E+01  1.107214E+01 -1.838061E+01
  -3.707162E+01  1.109188E+01 -1.841503E+01
  -3.707162E+01  1.111162E+01 -1.844904E+01
  -3.707162E+01  1.113135E+01 -1.848266E+01
  -3.707162E+01  1.115109E+01 -1.851588E+01
  -3.707162E+01  1.117083E+01 -1.854868E+01
  -3.707162E+01  1.119056E+01 -1.858108E+01
  -3.707162E+01  1.121030E+01 -1.861307E+01
  -3.707162E+01  1.123004E+01 -1.864464E+01
  -3.707162E+01  1.124977E+01 -1.867579E+01
  -3.707162E+01  1.126951E+01 -1.870651E+01
  -3.707162E+01  1.128925E+01 -1.873681E+01
  -3.707162E+01  1.130898E+01 -1.876667E+01
  -3.707162E+01  1.132872E+01 -1.879609E+01
  -3.707162E+01  1.134846E+01 -1.882506E+01
  -3.707162E+01  1.136819E+01 -1.885359E+01
  -3.707162E+01  1.138793E+01 -1.888166E+01
  -3.707162E+01  1.140766E+01 -1.890928E+01
  -3.707162E+01  1.142740E+01 -1.893642E+01
  -3.707162E+01  1.144714E+01 -1.896310E+01
  -3.707162E+01  1.146687E+01 -1.898931E+01
  -3.707162E+01  1.148661E+01 -1.901503E+01
  -3.707162E+01  1.150635E+01 -1.904026E+01
  -3.707162E+01  1.152608E+01 -1.906498E+01
  -3.707162E+01  1.154582E+01 -1.908925E+01
  -3.707162E+01  1.156556E+01 -1.911288E+01
  -3.707162E+01  1.158529E+01 -1.913623E+01
  -3.707162E+01  1.160503E+01 -1.915896E+01
  -3.707162E+01  1.162477E+01 -1.918116E+01
  -3.707162E+01  1.164450E+01 -1.920284E+01
  -3.707162E+01  1.166424E+01 -1.922400E+01
  -3.707162E+01  1.168397E+01 -1.924462E+01
  -3.707162E+01  1.170371E+01 -1.926471E+01
  -3.707162E+01  1.172345E+01 -1.928426E+01
  -3.707162E+01  1.174318E+01 -1.930327E+01
  -3.707162E+01  1.176292E+01 -1.932173E+01
  -3.707162E+01  1.178266E+01 -1.933964E+01
  -3.707162E+01  1.180239E+01 -1.935700E+01
  -3.707162E+01  1.182213E+01 -1.937380E+01
  -3.707162E+01  1.184187E+01 -1.939005E+01
  -3.707162E+01  1.186160E+01 -1.940575E+01
  -3.707162E+01  1.188134E+01 -1.942088E+01
  -3.707162E+01  1.190108E+01 -1.943546E+01
  -3.707162E+01  1.192081E+01 -1.944947E+01
  -3.707162E+01  1.194055E+01 -1.946292E+01
  -3.707162E+01  1.196028E+01 -1.947583E+01
  -3.707162E+01  1.198002E+01 -1.948800E+01
  -3.707162E+01  1.199976E+01 -1.949946E+01
  -3.707162E+01  1.201949E+01 -1.951036E+01
  -3.707162E+01  1.203923E+01 -1.952069E+01
  -3.707162E+01  1.205897E+01 -1.953047E+01
  -3.707162E+01  1.207870E+01 -1.953969E+01
  -3.707162E+01  1.209844E+01 -1.954834E+01
  -3.707162E+01  1.211818E+01 -1.955646E+01
  -3.707162E+01  1.213791E+01 -1.956403E+01
  -3.707162E+01  1.215765E+01 -1.957106E+01
  -3.707162E+01  1.217739E+01 -1.957756E+01
  -3.707162E+01  1.219712E+01 -1.958353E+01
  -3.707162E+01  1.221686E+01 -1.958898E+01
  -3.707162E+01  1.223660E+01 -1.959392E+01
  -3.707162E+01  1.225633E+01 -1.959835E+01
  -3.707162E+01  1.227607E+01 -1.960229E+01
  -3.707162E+01  1.229580E+01 -1.960573E+01
  -3.707162E+01  1.231554E+01 -1.960870E+01
  -3.707162E+01  1.233528E+01 -1.961118E+01
  -3.707162E+01  1.235501E+01 -1.961320E+01
  -3.707162E+01  1.237475E+01 -1.961477E+01
  -3.707162E+01  1.239449E+01 -1.961589E+01
  -3.707162E+01  1.241422E+01 -1.961657E+01
  -3.707162E+01  1.243396E+01 -1.961683E+01
  -3.707162E+01  1.245370E+01 -1.961666E+01
  -3.707162E+01  1.247343E+01 -1.961609E+01
  -3.707162E+01  1.249317E+01 -1.961511E+01
  -3.707162E+01  1.251291E+01 -1.961375E+01
  -3.707162E+01  1.253264E+01 -1.961200E+01
  -3.707162E+01  1.255238E+01 -1.960989E+01
  -3.707162E+01  1.257211E+01 -1.960741E+01
  -3.707162E+01  1.259185E+01 -1.960459E+01
  -3.707162E+01  1.261159E+01 -1.960142E+01
  -3.707162E+01  1.263132E+01 -1.959792E+01
  -3.707162E+01  1.265106E+01 -1.959410E+01
  -3.707162E+01  1.267080E+01 -1.958995E+01
  -3.707162E+01  1.269053E+01 -1.958552E+01
  -3.707162E+01  1.271027E+01 -1.958078E+01
  -3.707162E+01  1.273001E+01 -1.957576E+01
  -3.707162E+01  1.274974E+01 -1.957046E+01
  -3.707162E+01  1.276948E+01 -1.956490E+01
  -3.707162E+01  1.278922E+01 -1.955908E+01
  -3.707162E+01  1.280895E+01 -1.955300E+01
  -3.707162E+01  1.282869E+01 -1.954668E+01
  -3.707162E+01  1.284842E+01 -1.954013E+01
  -3.707162E+01  1.286816E+01 -1.953335E+01
  -3.707162E+01  1.288790E+01 -1.952636E+01
  -3.707162E+01  1.290763E+01 -1.951915E+01
  -3.707162E+01  1.292737E+01 -1.951174E+01
  -3.707162E+01  1.294711E+01 -1.950413E+01
  -3.707162E+01  1.296684E+01 -1.949634E+01
  -3.707162E+01  1.298658E+01 -1.948836E+01
  -3.707162E+01  1.300632E+01 -1.948021E+01
  -3.707162E+01  1.302605E+01 -1.947189E+01
  -3.707162E+01  1.304579E+01 -1.946341E+01
  -3.707162E+01  1.306553E+01 -1.945477E+01
  -3.707162E+01  1.308526E+01 -1.944598E+01
  -3.707162E+01  1.310500E+01 -1.943704E+01
  -3.707162E+01  1.312474E+01 -1.942777E+01
  -3.707162E+01  1.314447E+01 -1.941767E+01
  -3.707162E+01  1.316421E+01 -1.940745E+01
  -3.707162E+01  1.318394E+01 -1.939710E+01
  -3.707162E+01  1.320368E+01 -1.938663E+01
  -3.707162E+01  1.322342E+01 -1.937605E+01
  -3.707162E+01  1.324315E+01 -1.936536E+01
  -3.707162E+01  1.326289E+01 -1.935457E+01
  -3.707162E+01  1.328263E+01 -1.934368E+01
  -3.707162E+01  1.330236E+01 -1.933270E+01
  -3.707162E+01  1.332210E+01 -1.932162E+01
  -3.707162E+01  1.334184E+01 -1.931046E+01
  -3.707162E+01  1.336157E+01 -1.929808E+01
  -3.707162E+01  1.338131E+01 -1.928789E+01
  -3.707162E+01  1.340105E+01 -1.927649E+01
  -3.707162E+01  1.342078E+01 -1.926502E+01
  -3.707162E+01  1.344052E+01 -1.925349E+01
  -3.707162E+01  1.346025E+01 -1.924188E+01
  -3.707162E+01  1.347999E+01 -1.923023E+01
  -3.707162E+01  1.349973E+01 -1.921850E+01
  -3.707162E+01  1.351946E+01 -1.920672E+01
  -3.707162E+01  1.353920E+01 -1.919489E+01
  -3.707162E+01  1.355894E+01 -1.918301E+01
  -3.707162E+01  1.357867E+01 -1.917108E+01
  -3.707162E+01  1.359841E+01 -1.915910E+01
  -3.707162E+01  1.361815E+01 -1.914708E+01
  -3.707162E+01  1.363788E+01 -1.913502E+01
  -3.707162E+01  1.365762E+01 -1.912292E+01
  -3.707162E+01  1.367736E+01 -1.911078E+01
  -3.707162E+01  1.369709E+01 -1.909861E+01
  -3.707162E+01  1.371683E+01 -1.908640E+01
  -3.707162E+01  1.373656E+01 -1.907416E+01
  -3.707162E+01  1.375630E+01 -1.906189E+01
  -3.707162E+01  1.377604E+01 -1.904960E+01
  -3.707162E+01  1.379577E+01 -1.903727E+01
  -3.707162E+01  1.381551E+01 -1.902493E+01
  -3.707162E+01  1.383525E+01 -1.901255E+01
  -3.684136E+01  6.888019E+00 -1.056124E+02
  -3.684136E+01  6.907755E+00 -1.032530E+02
  -3.684136E+01  6.927492E+00 -1.009398E+02
  -3.684136E+01  6.947228E+00 -9.867174E+01
  -3.684136E+01  6.966965E+00 -9.644802E+01
  -3.684136E+01  6.986701E+00 -9.426776E+01
  -3.684136E+01  7.006437E+00 -9.213010E+01
  -3.684136E+01  7.026174E+00 -9.003422E+01
  -3.684136E+01  7.045910E+00 -8.797930E+01
  -3.684136E+01  7.065647E+00 -8.596454E+01
  -3.684136E+01  7.085383E+00 -8.398916E+01
  -3.684136E+01  7.105120E+00 -8.205238E+01
  -3.684136E+01  7.124856E+00 -8.015345E+01
  -3.684136E+01  7.144593E+00 -7.829163E+01
  -3.684136E+01  7.164329E+00 -7.646619E+01
  -3.684136E+01  7.184065E+00 -7.467643E+01
